iter	Logloss
119	0.07956870745
120	0.07926979687
121	0.07888400226
122	0.07885828399
123	0.07841753135
124	0.07827925439
125	0.07793369452
126	0.07792633309
127	0.07768091327
128	0.07734725388
129	0.07703271343
130	0.07667267741
131	0.0762885736
132	0.07623502298
133	0.07593056042
134	0.07557774984
135	0.07549075376
136	0.07510062194
137	0.0746814692
138	0.07459608073
139	0.07432265804
140	0.07428496563
141	0.07395097242
142	0.07352277947
143	0.07349303203
144	0.07312391917
145	0.07283894437
146	0.07240412129
147	0.0721457195
148	0.07182224181
149	0.07148075453
150	0.07119710524
151	0.07083084836
152	0.07081595065
153	0.0704485496
154	0.07004111848
155	0.06983588023
156	0.06974470956
157	0.06949531294
158	0.06901653452
159	0.06866369013
160	0.06824969604
161	0.06823754236
162	0.0680530163
163	0.06768367446
164	0.0673330571
165	0.06714578022
166	0.06713409759
167	0.06687625825
168	0.06659158569
169	0.06631135958
170	0.06615120025
171	0.06614772214
172	0.06578334249
173	0.06577285336
174	0.06576176015
175	0.06559407158
176	0.06558358248
177	0.06535545483
178	0.0653454551
179	0.06510935935
180	0.0648607824
181	0.06480928172
182	0.06453965817
183	0.06452891123
184	0.06420956738
185	0.06374568369
186	0.06317007304
187	0.06275517345
188	0.06247889003
189	0.06215912576
190	0.06206709576
191	0.06195307372
192	0.06192630997
193	0.06179680983
194	0.06148972811
195	0.06147571598
196	0.06117903816
197	0.06103818969
198	0.06080856272
199	0.06070986569
200	0.06060168759
201	0.06055169854
202	0.06043166674
203	0.06021444255
204	0.05990004838
205	0.05989054581
206	0.05988317276
207	0.05964572714
208	0.05961876563
209	0.0595408042
210	0.05893347143
211	0.05883890036
212	0.05864460457
213	0.0584078577
214	0.05838327379
215	0.0583717287
216	0.05804870521
217	0.0578701475
218	0.05784050159
219	0.05757872254
220	0.05725524966
221	0.0572135359
222	0.05720595665
223	0.05701158165
224	0.05676674879
225	0.0566351043
226	0.0563943023
227	0.05609174777
228	0.05606910294
229	0.05585124923
230	0.05542001415
231	0.0553911179
232	0.05530850149
233	0.05502873866
234	0.05483214786
235	0.05459500542
236	0.0542751927
237	0.05426412558
238	0.0540263482
239	0.05375320187
240	0.05352725536
241	0.05332050754
242	0.05308318103
243	0.05294392362
244	0.05262953274
245	0.05239573994
246	0.05219848453
247	0.05191759846
248	0.05181550299
249	0.05163485177
250	0.05162594915
251	0.05138334981
252	0.05137758119
253	0.05115319934
254	0.05108737494
255	0.05073468192
256	0.05062261179
257	0.0506081484
258	0.0502154886
259	0.04986503106
260	0.04965009779
261	0.04942450052
262	0.04928596589
263	0.04919396373
264	0.04908187429
265	0.04887646729
266	0.04860693918
267	0.04848818346
268	0.04807085404
269	0.04782170991
270	0.04781918434
271	0.04739377775
272	0.0469044296
273	0.0468971916
274	0.04670837374
275	0.04661297139
276	0.04658716045
277	0.04648818064
278	0.04634904777
279	0.04601350753
280	0.04601092871
281	0.04600710476
282	0.04597436688
283	0.04577277446
284	0.04563395858
285	0.04536416687
286	0.04513742215
287	0.04508476999
288	0.04484665524
289	0.04483300507
290	0.04474957471
291	0.04472466221
292	0.0447112854
293	0.04445768713
294	0.04396329879
295	0.0439318229
296	0.04392947106
297	0.04392456096
298	0.04378683412
299	0.04377718094
300	0.04372688294
301	0.04369466917
302	0.04354954564
303	0.04351914386
304	0.04350852781
305	0.04350653221
306	0.04335373993
307	0.04331075035
308	0.04315940487
309	0.04309691841
310	0.04309205822
311	0.04293833478
312	0.04288926579
313	0.04275145199
314	0.04259137603
315	0.04224136324
316	0.04222046119
317	0.04221393715
318	0.04220517746
319	0.0421890759
320	0.04196850647
321	0.04196312149
322	0.04176530703
323	0.04170951418
324	0.04169761298
325	0.04169242919
326	0.04168611618
327	0.04136278553
328	0.04118148698
329	0.04086783439
330	0.04060882166
331	0.04056888341
332	0.04055597094
333	0.04054258766
334	0.04036473604
335	0.04035857001
336	0.04035246351
337	0.04034811737
338	0.04033272643
339	0.04032844011
340	0.04032371472
341	0.04007090462
342	0.03975002927
343	0.03972062579
344	0.039714379
345	0.03970986147
346	0.03942296164
347	0.03941786045
348	0.03941331788
349	0.0394072228
350	0.03940331699
351	0.03923538988
352	0.03893343582
353	0.038678478
354	0.03850128581
355	0.03828889219
356	0.03813953081
357	0.03791102292
358	0.03789474713
359	0.03772352973
360	0.03768753904
361	0.0376785127
362	0.03767433838
363	0.03766177237
364	0.03765392542
365	0.03741542431
366	0.03722009717
367	0.0371276184
368	0.03710603468
369	0.03710237224
370	0.03684728766
371	0.03676108038
372	0.03675741743
373	0.03674613661
374	0.03657251398
375	0.03655921293
376	0.03633036515
377	0.03611237312
378	0.03610876279
379	0.03607218343
380	0.03605673319
381	0.03602132265
382	0.03578431205
383	0.03563686846
384	0.03562751692
385	0.03555204978
386	0.03532251492
387	0.0351613425
388	0.03515026328
389	0.03494811681
390	0.03494153809
391	0.03492868277
392	0.03476215847
393	0.0347532274
394	0.03474414712
395	0.03473310702
396	0.03470715582
397	0.03455564282
398	0.03453917696
399	0.03431380516
400	0.03430749789
401	0.03429807463
402	0.03429188388
403	0.03413052009
404	0.03411490476
405	0.03400666808
406	0.0340012479
407	0.03399682576
408	0.03384093574
409	0.03383375157
410	0.03374535431
411	0.03359427017
412	0.03359006647
413	0.03352417054
414	0.03351992478
415	0.03330029778
416	0.03329608204
417	0.03309083119
418	0.03299952107
419	0.03298825477
420	0.0328074921
421	0.03280230952
422	0.03279451666
423	0.03278860975
424	0.03261269334
425	0.0324514294
426	0.0324475392
427	0.03244331381
428	0.03232603314
429	0.03225959798
430	0.03225375543
431	0.03224329237
432	0.03223749872
433	0.03206560801
434	0.03205985005
435	0.03195300468
436	0.03189463151
437	0.03188999072
438	0.0317002042
439	0.03163962546
440	0.03147465125
441	0.03137201511
442	0.03135129816
443	0.03132505453
444	0.03130523473
445	0.03129969966
446	0.03124997755
447	0.03111599037
448	0.03111262515
449	0.03110357874
450	0.03105744404
451	0.03103376605
452	0.03087210436
453	0.03077383041
454	0.03070411646
455	0.03069942967
456	0.03067506491
457	0.03066722784
458	0.03062941523
459	0.03056098532
460	0.03043519825
461	0.03041355057
462	0.03030998429
463	0.03027950447
464	0.03026786479
465	0.03025124742
466	0.03009357275
467	0.02994352054
468	0.02992336477
469	0.02981881957
470	0.02977757026
471	0.02976115644
472	0.0297447031
473	0.02962590497
474	0.02960093208
475	0.02948031738
476	0.02946173722
477	0.0293318354
478	0.02924691845
479	0.02913202366
480	0.02907791901
481	0.02906167228
482	0.02892508685
483	0.02879205788
484	0.0286777772
485	0.02856670319
486	0.02843864555
487	0.02842360513
488	0.02834319863
489	0.02822906856
490	0.02816613178
491	0.02813653689
492	0.02810847949
493	0.02808836152
494	0.02794407983
495	0.02793861892
496	0.02788223578
497	0.02777849395
498	0.02772435608
499	0.02767216421
500	0.02766630057
501	0.0276359072
502	0.02752505478
503	0.02748583598
504	0.02737102318
505	0.02736058608
506	0.02734066755
507	0.0272921855
508	0.02720376646
509	0.02715475647
510	0.02713963921
511	0.0270041801
512	0.02699000278
513	0.02685767471
514	0.02684771769
515	0.0268404638
516	0.02682155535
517	0.02679484895
518	0.02671091064
519	0.026670731
520	0.02657507816
521	0.02648756665
522	0.02640658646
523	0.02638408122
524	0.02637608882
525	0.02635218587
526	0.02627341477
527	0.02625616456
528	0.02618854436
529	0.02618441729
530	0.02614415225
531	0.02601995027
532	0.02597192598
533	0.02588229066
534	0.02579171996
535	0.02573845085
536	0.02559495352
537	0.02558247517
538	0.02557661907
539	0.02557101999
540	0.02554852294
541	0.0255357946
542	0.02550919466
543	0.02550685624
544	0.02538498445
545	0.02537297432
546	0.0253674392
547	0.02527049806
548	0.02526407876
549	0.02524253115
550	0.02523323533
551	0.02511251589
552	0.02499589242
553	0.02490727407
554	0.02488773457
555	0.02479858443
556	0.02479642291
557	0.02469130232
558	0.02462589692
559	0.02461385799
560	0.02455144225
561	0.02448839406
562	0.02442716999
563	0.02435573411
564	0.02434466081
565	0.0243339376
566	0.02433111893
567	0.02420680508
568	0.02411005474
569	0.02403297532
570	0.02401294409
571	0.02393265457
572	0.02392483602
573	0.02390573165
574	0.02389687017
575	0.02378432995
576	0.02369726449
577	0.0236343569
578	0.02362719673
579	0.02354225135
580	0.02346655609
581	0.02345941744
582	0.02338904811
583	0.02328120128
584	0.02320874532
585	0.02319283875
586	0.02317793344
587	0.0231608389
588	0.02313907208
589	0.02310847533
590	0.02310107134
591	0.02300389746
592	0.02290731039
593	0.02279966962
594	0.02278816479
595	0.02278366192
596	0.02275251411
597	0.02274575752
598	0.02272499886
599	0.02264447817
600	0.02256354801
601	0.02251126935
602	0.02248383792
603	0.02246994223
604	0.02237255313
605	0.02231806937
606	0.02222464426
607	0.02221114795
608	0.02214984757
609	0.02212524939
610	0.0221027175
611	0.02209598022
612	0.02207665937
613	0.02206783853
614	0.02197796004
615	0.0218839327
616	0.02187549702
617	0.02186743106
618	0.02185963473
619	0.02180091338
620	0.0217398738
621	0.02173364158
622	0.02168386762
623	0.02166262557
624	0.0216450658
625	0.02156247101
626	0.02154231842
627	0.02145362823
628	0.0214340961
629	0.02136976288
630	0.02136391419
631	0.02134496893
632	0.0213390991
633	0.02127868421
634	0.02119514571
635	0.02118944289
636	0.02116261709
637	0.02114431255
638	0.02105018345
639	0.02101234024
640	0.02095078344
641	0.02089104089
642	0.02087263073
643	0.02086700252
644	0.02084216037
645	0.02076156028
646	0.02067472844
647	0.02062948143
648	0.02058545088
649	0.02056134801
650	0.02051112057
651	0.02044462012
652	0.02043990707
653	0.02042600121
654	0.02035669159
655	0.02034316861
656	0.02033920284
657	0.02028201344
658	0.02023539255
659	0.02023274895
660	0.02022713757
661	0.02022333802
662	0.02015052996
663	0.02013499844
664	0.02009030455
665	0.02005961849
666	0.02001601082
667	0.01994044386
668	0.01993507885
669	0.01989733344
670	0.01985341891
671	0.01983865451
672	0.0198242192
673	0.01982253111
674	0.01978005685
675	0.01974462591
676	0.01971010839
677	0.01970490971
678	0.01969038967
679	0.0196852388
680	0.01967130916
681	0.01965848893
682	0.01959484127
683	0.01956377765
684	0.01953672758
685	0.01953175388
686	0.0195098803
687	0.0194735377
688	0.01946776677
689	0.01940648635
690	0.01940466276
691	0.0194031403
692	0.01937012312
693	0.01934322837
694	0.01929214997
695	0.01926449019
696	0.01923907566
697	0.01922609495
698	0.01922114365
699	0.01918205203
700	0.01914193211
701	0.01909587484
702	0.01908347992
703	0.01903484372
704	0.01899822001
705	0.018992143
706	0.0189872768
707	0.0189511778
708	0.0188936362
709	0.01887309618
710	0.0188642587
711	0.01885230881
712	0.01880578631
713	0.01879944676
714	0.01878450227
715	0.01877003754
716	0.0187446898
717	0.01874026208
718	0.01868382949
719	0.01867155591
720	0.01866623463
721	0.01859084331
722	0.01857888974
723	0.01850534675
724	0.01843883546
725	0.01840598816
726	0.01833545105
727	0.01830216685
728	0.01827117142
729	0.01826555355
730	0.0181968715
731	0.01810686705
732	0.01808616836
733	0.01806821886
734	0.01800665278
735	0.01797689233
736	0.01790473004
737	0.0178731452
738	0.01782749021
739	0.01780020478
740	0.01779856063
741	0.01772847525
742	0.01768630524
743	0.01767245261
744	0.01764415731
745	0.01764282912
746	0.01761543761
747	0.01758392584
748	0.01751534548
749	0.0175126686
750	0.0174457663
751	0.01744001486
752	0.01737634994
753	0.01737380405
754	0.01737240137
755	0.01732661592
756	0.01728487042
757	0.01728351463
758	0.01722930357
759	0.01719987765
760	0.01716844663
761	0.0171245848
762	0.0171115937
763	0.01707511992
764	0.01701522606
765	0.01701404276
766	0.01695873293
767	0.01695712102
768	0.01695625042
769	0.01695236973
770	0.01692421459
771	0.01690410527
772	0.0168641968
773	0.01683389033
774	0.01675703267
775	0.01672166245
776	0.01667104562
777	0.0166182871
778	0.01654459328
779	0.01649339208
780	0.01643600014
781	0.01643399965
782	0.01641002402
783	0.01636020094
784	0.01632759505
785	0.01629833192
786	0.01626265781
787	0.01623703538
788	0.01621203782
789	0.01617645007
790	0.01614263022
791	0.01611212006
792	0.01611106299
793	0.0160770151
794	0.01607485339
795	0.01606951725
796	0.01604042317
797	0.01600761902
798	0.01598811969
799	0.01594389759
800	0.01592274136
801	0.01590770461
802	0.01590425323
803	0.01588542893
804	0.01586472081
805	0.01586123354
806	0.01582859056
807	0.01579341601
808	0.01577167612
809	0.01576069037
810	0.01573220596
811	0.01572653506
812	0.015725676
813	0.01572482111
814	0.01569301581
815	0.01567503442
816	0.01567399394
817	0.01566272427
818	0.01565956244
819	0.01565855239
820	0.01563595727
821	0.01560444973
822	0.01554597732
823	0.01550307124
824	0.01544601406
825	0.01542869561
826	0.01538519358
827	0.01537861502
828	0.0153620433
829	0.01534459159
830	0.01528038064
831	0.01525053236
832	0.01521016828
833	0.01516052226
834	0.01512490264
835	0.01506327192
836	0.01504302123
837	0.01502340635
838	0.01498080291
839	0.01492877771
840	0.01491374628
841	0.01488967701
842	0.01483927899
843	0.01479689954
844	0.01478067811
845	0.014762099
846	0.01474160877
847	0.01471404848
848	0.01468672408
849	0.01464922248
850	0.0146407442
851	0.01462093955
852	0.01458949438
853	0.01457971789
854	0.0145702093
855	0.01455611057
856	0.01453712004
857	0.01451485903
858	0.01451391495
859	0.01451317746
860	0.01451225879
861	0.01448619304
862	0.01447110062
863	0.01442541699
864	0.01440729515
865	0.01435351818
866	0.01431551894
867	0.01428475193
868	0.01426581816
869	0.01424836103
870	0.01421279945
871	0.01421161021
872	0.0142085091
873	0.01416497296
874	0.01414807919
875	0.01412984856
876	0.01407625276
877	0.01402907814
878	0.0140049024
879	0.01399895481
880	0.01396329123
881	0.01395424892
882	0.01394599904
883	0.0139298835
884	0.01391882936
885	0.01388146612
886	0.01385348679
887	0.01385183287
888	0.01385069124
889	0.01381403785
890	0.01380356198
891	0.0137752176
892	0.01377011021
893	0.0137662628
894	0.01376106773
895	0.01373774751
896	0.01373288642
897	0.0137291288
898	0.01370166688
899	0.01370027306
900	0.01367326648
901	0.01366949986
902	0.01366421066
903	0.0136350594
904	0.01363058248
905	0.01362247848
906	0.0135961501
907	0.01359557594
908	0.01356257292
909	0.01355887811
910	0.01354433728
911	0.01354297408
912	0.01351078232
913	0.01350747898
914	0.01348498788
915	0.01348323436
916	0.01348126729
917	0.01346027695
918	0.01344391071
919	0.01343646542
920	0.01343343376
921	0.01340400499
922	0.01340146267
923	0.01339860106
924	0.01337741042
925	0.01337459771
926	0.01337264103
927	0.01335049868
928	0.01334908163
929	0.01329893435
930	0.01326040064
931	0.01325022637
932	0.01324636568
933	0.01323948441
934	0.01321570601
935	0.01319069854
936	0.01318726346
937	0.01316726944
938	0.01314852668
939	0.01314168624
940	0.01313905607
941	0.01313650147
942	0.01313318747
943	0.0131306576
944	0.01309973639
945	0.01309743874
946	0.01307154167
947	0.01306832911
948	0.0130651862
949	0.01306302092
950	0.0130608218
951	0.01302127661
952	0.01296827815
953	0.01296523169
954	0.01296224851
955	0.01293300181
956	0.01290856801
957	0.01290404168
958	0.01288522926
959	0.01288227033
960	0.01284768125
961	0.01284337573
962	0.01284044767
963	0.0128379475
964	0.01280955562
965	0.01280710982
966	0.01280515001
967	0.01280330859
968	0.01280048399
969	0.01279866038
970	0.01275880825
971	0.01273060688
972	0.01271720849
973	0.01268550733
974	0.01268374506
975	0.01265604406
976	0.01263281018
977	0.01263060013
978	0.01260797184
979	0.01256351121
980	0.01256242373
981	0.01255967107
982	0.01254040446
983	0.01253860485
984	0.01253593319
985	0.01253331668
986	0.01253075318
987	0.01252824064
988	0.01252577714
989	0.01250828856
990	0.01250673115
991	0.01250432531
992	0.01250283701
993	0.01250126099
994	0.01249977784
995	0.01249823196
996	0.01247755636
997	0.01247337859
998	0.01247192006
999	0.01245227073
